filename,k,freq_hz,magnitude,width_hz,noise_floor,snr
mixed_17-bebop_000_.wav,6,359.6882,1.89E+01,33.2031,9.67E+00,1.9505
mixed_17-bebop_000_.wav,7,418.2477,3.21E+01,20.5078,7.84E+00,4.0905
mixed_17-bebop_000_.wav,8,473.6328,3.86E+00,0.9766,2.80E+00,1.3801
mixed_17-bebop_000_.wav,9,539.0625,5.78E+00,33.2031,4.09E+00,1.4144
mixed_17-bebop_000_.wav,10,593.7449,4.62E+00,34.1797,4.94E+00,0.9351
mixed_17-bebop_001_.wav,1,59.616,3.65E+02,12.6953,5.10E+01,7.1569
mixed_17-bebop_001_.wav,2,119.2701,5.55E+01,35.1562,4.26E+01,1.3021
mixed_17-bebop_001_.wav,3,175.7812,1.08E+02,10.7422,2.35E+01,4.5725
mixed_17-bebop_001_.wav,4,239.3866,2.78E+01,36.1328,1.24E+01,2.2497
mixed_17-bebop_001_.wav,5,299.7528,2.15E+01,34.1797,9.29E+00,2.3109
mixed_17-bebop_001_.wav,6,359.7631,1.68E+01,34.1797,8.57E+00,1.9582
mixed_17-bebop_001_.wav,7,419.9219,3.30E+01,15.625,6.35E+00,5.1927
mixed_17-bebop_001_.wav,8,474.5533,4.53E+00,1.9531,3.66E+00,1.2381
mixed_17-bebop_001_.wav,9,537.4486,1.33E+01,21.4844,4.23E+00,3.1331
mixed_17-bebop_001_.wav,10,592.7734,1.06E+01,36.1328,4.14E+00,2.5695
mixed_17-bebop_002_.wav,1,59.902,2.88E+02,11.7188,3.51E+01,8.2137
mixed_17-bebop_002_.wav,2,119.0141,4.57E+01,31.25,2.75E+01,1.6625
mixed_17-bebop_002_.wav,3,175.7812,1.17E+02,11.7188,1.23E+01,9.5352
mixed_17-bebop_002_.wav,4,239.6902,2.89E+01,32.2266,8.52E+00,3.3936
mixed_17-bebop_002_.wav,5,300.0188,2.57E+01,19.5312,6.23E+00,4.1229
mixed_17-bebop_002_.wav,6,359.7208,1.10E+01,28.3203,8.12E+00,1.3496
mixed_17-bebop_002_.wav,7,419.9219,3.48E+01,17.5781,6.01E+00,5.7911
mixed_17-bebop_002_.wav,8,479.4922,4.72E+00,0.9766,2.90E+00,1.6273
mixed_17-bebop_002_.wav,9,539.0625,1.03E+01,7.8125,3.32E+00,3.0955
mixed_17-bebop_002_.wav,10,598.6328,7.81E+00,31.25,4.22E+00,1.8487
mixed_17-bebop_003_.wav,1,46.064,9.03E+01,25.3906,2.32E+01,3.8984
mixed_17-bebop_003_.wav,2,89.8489,5.17E+01,26.3672,2.26E+01,2.2926
mixed_17-bebop_003_.wav,3,135.4756,2.89E+01,23.4375,1.09E+01,2.6636
mixed_17-bebop_003_.wav,4,186.5234,9.33E+00,23.4375,6.13E+00,1.5218
mixed_17-bebop_003_.wav,5,232.4219,5.52E+00,39.0625,4.11E+00,1.3412
mixed_17-bebop_003_.wav,6,277.1912,3.98E+00,38.0859,2.36E+00,1.6833
mixed_17-bebop_003_.wav,7,321.0821,2.44E+00,38.0859,2.10E+00,1.1609
mixed_17-bebop_003_.wav,8,367.5106,8.31E+00,32.2266,5.40E+00,1.5391
mixed_17-bebop_003_.wav,9,415.1882,5.23E+01,19.5312,9.04E+00,5.7851
mixed_17-bebop_003_.wav,10,459.0512,2.54E+00,0.9766,2.05E+00,1.2381
mixed_17-bebop_004_.wav,1,59.197,7.53E+01,36.5044,2.02E+01,3.7204
mixed_17-bebop_004_.wav,2,117.2485,3.03E+01,34.292,1.39E+01,2.1842
mixed_17-bebop_004_.wav,3,178.842,1.43E+01,35.3982,6.92E+00,2.0723
mixed_17-bebop_004_.wav,4,242.2566,6.33E+00,39.823,3.94E+00,1.6083
mixed_17-bebop_004_.wav,5,298.8185,6.99E+00,24.3363,2.93E+00,2.3853
mixed_17-bebop_004_.wav,6,356.8905,7.55E+00,3.3186,2.55E+00,2.9574
mixed_17-bebop_004_.wav,7,421.4602,3.66E+00,5.531,2.47E+00,1.4824
mixed_17-bebop_004_.wav,8,474.5575,4.49E+00,2.2124,2.25E+00,1.9964
mixed_17-bebop_004_.wav,9,540.9292,1.67E+00,35.3982,1.45E+00,1.1493
mixed_17-bebop_004_.wav,10,599.4106,4.95E+00,26.5487,1.97E+00,2.5132
mixed_18-bebop_000_.wav,1,62.5229,1.30E+02,30.2734,3.37E+01,3.8583
mixed_18-bebop_000_.wav,2,126.4479,6.11E+01,29.2969,2.46E+01,2.4895
mixed_18-bebop_000_.wav,3,190.4297,1.42E+01,26.3672,1.26E+01,1.1326
mixed_18-bebop_000_.wav,4,251.8398,1.60E+01,29.2969,1.04E+01,1.5448
mixed_18-bebop_000_.wav,5,315.4297,8.16E+00,35.1562,9.37E+00,0.87
mixed_18-bebop_000_.wav,6,372.0703,1.12E+01,36.1328,7.25E+00,1.5508
mixed_18-bebop_000_.wav,7,440.4297,6.80E+01,8.7891,5.73E+00,11.8596
mixed_18-bebop_000_.wav,8,501.2681,5.98E+00,37.1094,4.18E+00,1.4314
mixed_18-bebop_000_.wav,9,565.4297,1.05E+01,32.2266,4.39E+00,2.3845
mixed_18-bebop_000_.wav,10,623.4608,4.20E+00,35.1562,3.81E+00,1.1032
mixed_18-bebop_001_.wav,1,57.4249,1.72E+02,31.25,3.37E+01,5.0992
mixed_18-bebop_001_.wav,2,112.9571,7.85E+01,31.25,4.01E+01,1.9568
mixed_18-bebop_001_.wav,3,175.7812,3.12E+01,39.0625,1.74E+01,1.7923
mixed_18-bebop_001_.wav,4,228.5872,2.73E+01,39.0625,1.27E+01,2.1506
mixed_18-bebop_001_.wav,5,285.1562,1.70E+01,33.2031,9.83E+00,1.7301
mixed_18-bebop_001_.wav,6,345.0972,5.51E+00,8.7891,5.56E+00,0.991
mixed_18-bebop_001_.wav,7,402.4956,8.02E+00,39.0625,4.25E+00,1.8863
mixed_18-bebop_001_.wav,8,459.6726,3.17E+01,17.5781,6.23E+00,5.087
mixed_18-bebop_001_.wav,9,517.628,6.04E+00,39.0625,4.25E+00,1.4205
mixed_18-bebop_001_.wav,10,577.6413,8.49E+00,32.2266,4.14E+00,2.0481
mixed_18-bebop_002_.wav,1,61.2839,3.58E+02,16.6016,4.64E+01,7.7075
mixed_18-bebop_002_.wav,2,120.1172,8.08E+01,30.2734,4.43E+01,1.8218
mixed_18-bebop_002_.wav,3,186.2154,4.65E+01,39.0625,2.41E+01,1.9271
mixed_18-bebop_002_.wav,4,245.2263,2.25E+01,37.1094,1.48E+01,1.5141
mixed_18-bebop_002_.wav,5,308.332,1.61E+01,9.7656,9.93E+00,1.6194
mixed_18-bebop_002_.wav,6,366.8481,1.59E+01,34.1797,6.49E+00,2.4465
mixed_18-bebop_002_.wav,7,428.5503,8.75E+00,39.0625,6.18E+00,1.4149
mixed_18-bebop_002_.wav,8,495.1172,9.61E+00,35.1562,5.27E+00,1.8238
mixed_18-bebop_002_.wav,9,555.1735,6.91E+00,31.25,4.00E+00,1.7261
mixed_18-bebop_002_.wav,10,613.1334,8.10E+00,6.8359,5.22E+00,1.5515
mixed_18-bebop_003_.wav,1,51.6339,1.80E+02,28.3203,4.48E+01,4.0127
mixed_18-bebop_003_.wav,2,105.5713,5.75E+01,39.0625,4.65E+01,1.2358
mixed_18-bebop_003_.wav,3,157.5925,3.04E+01,36.1328,2.51E+01,1.2127
mixed_18-bebop_003_.wav,4,208.3296,1.76E+01,36.1328,1.67E+01,1.0562
mixed_18-bebop_003_.wav,5,256.9315,1.93E+01,38.0859,1.27E+01,1.5218
mixed_18-bebop_003_.wav,6,312.6096,2.01E+01,31.25,8.99E+00,2.2348
mixed_18-bebop_003_.wav,7,360.1316,1.11E+01,34.1797,1.00E+01,1.1074
mixed_18-bebop_003_.wav,8,416.9922,4.72E+01,17.5781,9.79E+00,4.8199
mixed_18-bebop_003_.wav,9,462.8906,6.50E+00,38.0859,5.54E+00,1.1738
mixed_18-bebop_003_.wav,10,514.6484,9.70E+00,26.3672,4.32E+00,2.246
mixed_18-bebop_004_.wav,1,81.7501,1.79E+02,32.0796,5.92E+01,3.0221
mixed_18-bebop_004_.wav,2,163.7953,5.58E+01,38.7168,1.77E+01,3.1522
mixed_18-bebop_004_.wav,3,247.7876,3.37E+01,29.8673,1.06E+01,3.1723
mixed_18-bebop_004_.wav,4,324.7803,2.44E+01,12.1681,8.30E+00,2.9409
mixed_18-bebop_004_.wav,5,412.6106,2.25E+01,23.2301,8.04E+00,2.7975
mixed_18-bebop_004_.wav,6,487.8319,6.79E+00,32.0796,4.66E+00,1.4566
mixed_18-bebop_004_.wav,7,576.3274,7.51E+00,18.8053,3.71E+00,2.0269
mixed_18-bebop_004_.wav,8,655.4528,8.59E+00,30.9735,3.76E+00,2.2874
mixed_18-bebop_004_.wav,9,734.6694,6.90E+00,21.0177,4.02E+00,1.7156
mixed_18-bebop_004_.wav,10,816.8157,1.17E+01,7.7434,6.11E+00,1.9216
mixed_19-bebop_000_.wav,1,64.3004,2.98E+02,18.5547,6.57E+01,4.5347
mixed_19-bebop_000_.wav,2,125.9766,9.12E+01,31.25,4.21E+01,2.1675
mixed_19-bebop_000_.wav,3,193.764,4.01E+01,35.1562,2.08E+01,1.9289
mixed_19-bebop_000_.wav,4,257.863,2.38E+01,33.2031,1.67E+01,1.4251
mixed_19-bebop_000_.wav,5,319.3359,3.12E+01,32.2266,1.57E+01,1.989
mixed_19-bebop_000_.wav,6,388.0899,2.57E+01,20.5078,1.74E+01,1.4779
mixed_19-bebop_000_.wav,7,453.2204,2.58E+01,32.2266,1.57E+01,1.642
mixed_19-bebop_000_.wav,8,512.6953,7.88E+00,13.6719,7.43E+00,1.0601
mixed_19-bebop_000_.wav,9,579.1839,1.75E+01,29.2969,1.14E+01,1.5379
mixed_19-bebop_000_.wav,10,645.6989,1.51E+01,28.3203,1.05E+01,1.4314
mixed_19-bebop_001_.wav,1,47.5757,2.23E+02,23.4375,6.09E+01,3.6562
mixed_19-bebop_001_.wav,2,93.3909,7.10E+01,8.7891,6.19E+01,1.1477
mixed_19-bebop_001_.wav,3,144.7308,4.62E+01,39.0625,2.66E+01,1.7359
mixed_19-bebop_001_.wav,4,192.7752,3.09E+01,25.3906,1.47E+01,2.1048
mixed_19-bebop_001_.wav,5,238.9892,1.67E+01,38.0859,1.18E+01,1.4056
mixed_19-bebop_001_.wav,6,286.4584,2.01E+01,13.6719,1.56E+01,1.295
mixed_19-bebop_001_.wav,7,332.0312,3.47E+01,14.6484,1.76E+01,1.9694
mixed_19-bebop_001_.wav,8,380.7541,3.97E+01,32.2266,1.67E+01,2.3832
mixed_19-bebop_001_.wav,9,432.8979,3.41E+01,27.3438,1.58E+01,2.159
mixed_19-bebop_001_.wav,10,475.5859,1.95E+01,38.0859,1.13E+01,1.7197
mixed_19-bebop_002_.wav,1,55.3013,1.47E+02,28.3203,3.47E+01,4.218
mixed_19-bebop_002_.wav,2,108.3984,6.24E+01,29.2969,3.38E+01,1.8488
mixed_19-bebop_002_.wav,3,165.1106,2.55E+01,38.0859,1.47E+01,1.7365
mixed_19-bebop_002_.wav,4,221.6293,9.70E+00,39.0625,7.86E+00,1.2348
mixed_19-bebop_002_.wav,5,281.25,8.30E+00,21.4844,5.01E+00,1.6576
mixed_19-bebop_002_.wav,6,331.877,6.40E+00,39.0625,3.23E+00,1.9837
mixed_19-bebop_002_.wav,7,387.7682,1.20E+02,4.8828,4.27E+00,28.2073
mixed_19-bebop_002_.wav,8,445.2759,3.94E+00,36.1328,2.03E+00,1.9423
mixed_19-bebop_002_.wav,9,503.9062,2.66E+00,10.7422,1.77E+00,1.5033
mixed_19-bebop_002_.wav,10,553.7109,2.10E+00,17.5781,1.70E+00,1.2295
mixed_19-bebop_003_.wav,1,42.7715,2.11E+02,10.7422,3.14E+01,6.7168
mixed_19-bebop_003_.wav,2,85.7619,7.12E+01,35.1562,5.88E+01,1.2107
mixed_19-bebop_003_.wav,3,131.8359,8.28E+01,33.2031,3.47E+01,2.3872
mixed_19-bebop_003_.wav,4,168.9453,3.91E+01,27.3438,2.45E+01,1.5956
mixed_19-bebop_003_.wav,5,214.0286,4.16E+01,30.2734,1.53E+01,2.7274
mixed_19-bebop_003_.wav,6,257.3735,2.11E+01,34.1797,1.05E+01,2.0012
mixed_19-bebop_003_.wav,7,297.8516,1.18E+01,17.5781,6.82E+00,1.731
mixed_19-bebop_003_.wav,8,342.508,1.00E+01,33.2031,5.38E+00,1.8616
mixed_19-bebop_003_.wav,9,386.4472,7.19E+01,12.6953,6.82E+00,10.5389
mixed_19-bebop_003_.wav,10,432.6172,5.13E+00,5.8594,3.34E+00,1.5387
mixed_19-bebop_004_.wav,1,63.976,1.98E+02,30.9735,4.99E+01,3.9689
mixed_19-bebop_004_.wav,2,128.3909,5.23E+01,39.823,3.20E+01,1.636
mixed_19-bebop_004_.wav,3,192.1074,2.26E+01,32.0796,1.51E+01,1.4932
mixed_19-bebop_004_.wav,4,257.0407,1.57E+01,19.9115,9.88E+00,1.5886
mixed_19-bebop_004_.wav,5,323.2747,6.45E+00,37.6106,5.81E+00,1.1091
mixed_19-bebop_004_.wav,6,388.2743,4.83E+01,21.0177,1.17E+01,4.1086
mixed_19-bebop_004_.wav,7,448.8384,4.27E+00,8.8496,4.29E+00,0.9954
mixed_19-bebop_004_.wav,8,512.6024,5.56E+00,28.7611,3.28E+00,1.6945
mixed_19-bebop_004_.wav,9,579.4038,5.86E+00,32.0796,2.68E+00,2.1825
mixed_19-bebop_004_.wav,10,640.3176,3.53E+00,33.1858,2.03E+00,1.7331
mixed_2-bebop_000_.wav,1,48.9138,6.15E+01,0.9766,3.00E+00,20.5272
mixed_2-bebop_000_.wav,2,96.8826,6.10E+00,35.1562,4.46E+00,1.366
mixed_2-bebop_000_.wav,3,148.3404,1.38E+01,25.3906,2.97E+00,4.6344
mixed_2-bebop_000_.wav,4,195.5989,9.66E+00,23.4375,3.39E+00,2.8507
mixed_2-bebop_000_.wav,5,245.0219,9.32E+00,33.2031,4.37E+00,2.1336
mixed_2-bebop_000_.wav,6,290.0391,1.37E+01,3.9062,5.18E+00,2.6409
mixed_2-bebop_000_.wav,7,341.0562,1.49E+01,27.3438,7.00E+00,2.1257
mixed_2-bebop_000_.wav,8,393.5547,1.85E+01,31.25,1.24E+01,1.4878
mixed_2-bebop_000_.wav,9,440.453,2.30E+01,37.1094,1.29E+01,1.7887
mixed_2-bebop_000_.wav,10,486.4334,5.27E+00,11.7188,5.28E+00,0.997
mixed_2-bebop_001_.wav,1,150.2726,5.95E+01,3.9062,3.69E+00,16.1427
mixed_2-bebop_001_.wav,2,303.7109,1.23E+01,0.9766,4.79E+00,2.5713
mixed_2-bebop_001_.wav,3,453.2476,4.11E+01,12.6953,5.41E+00,7.6011
mixed_2-bebop_001_.wav,4,603.3602,1.93E+01,1.9531,3.96E+00,4.8663
mixed_2-bebop_001_.wav,5,749.0234,1.31E+01,37.1094,5.84E+00,2.241
mixed_2-bebop_001_.wav,6,899.4141,1.39E+01,29.2969,7.04E+00,1.9826
mixed_2-bebop_001_.wav,7,1052.8356,6.24E+00,28.3203,4.29E+00,1.454
mixed_2-bebop_001_.wav,8,1202.3834,7.05E+00,19.5312,4.74E+00,1.4867
mixed_2-bebop_001_.wav,9,1353.5841,2.01E+01,28.3203,8.62E+00,2.3317
mixed_2-bebop_001_.wav,10,1505.7054,4.63E+00,36.1328,3.98E+00,1.1644
mixed_2-bebop_002_.wav,1,48.7186,8.06E+01,0.9766,1.81E+00,44.5577
mixed_2-bebop_002_.wav,2,100.5859,6.11E+00,28.3203,2.54E+00,2.4026
mixed_2-bebop_002_.wav,3,149.4141,2.50E+01,2.9297,2.80E+00,8.9322
mixed_2-bebop_002_.wav,4,194.6636,7.63E+00,6.8359,4.75E+00,1.6052
mixed_2-bebop_002_.wav,5,241.2109,1.24E+01,39.0625,5.53E+00,2.2393
mixed_2-bebop_002_.wav,6,290.0391,3.79E+01,2.9297,5.88E+00,6.443
mixed_2-bebop_002_.wav,7,344.7266,8.97E+00,2.9297,6.15E+00,1.4597
mixed_2-bebop_002_.wav,8,393.5547,4.72E+00,7.8125,6.79E+00,0.6942
mixed_2-bebop_002_.wav,9,442.3828,1.85E+01,15.625,6.90E+00,2.6806
mixed_2-bebop_002_.wav,10,489.1993,8.52E+00,33.2031,5.56E+00,1.5336
mixed_2-bebop_003_.wav,1,49.6351,2.45E+01,9.7656,2.02E+00,12.1374
mixed_2-bebop_003_.wav,2,100.0505,7.10E+00,21.4844,3.55E+00,2.0033
mixed_2-bebop_003_.wav,3,147.4975,1.80E+01,8.7891,2.43E+00,7.395
mixed_2-bebop_003_.wav,4,196.2891,4.65E+00,39.0625,2.76E+00,1.6874
mixed_2-bebop_003_.wav,5,246.0938,5.95E+00,33.2031,4.05E+00,1.4717
mixed_2-bebop_003_.wav,6,297.3939,6.32E+00,1.9531,3.93E+00,1.6084
mixed_2-bebop_003_.wav,7,350.1062,8.03E+00,9.7656,4.86E+00,1.6521
mixed_2-bebop_003_.wav,8,396.7949,3.37E+01,37.1094,1.15E+01,2.933
mixed_2-bebop_003_.wav,9,445.3125,1.10E+01,19.5312,6.35E+00,1.7392
mixed_2-bebop_003_.wav,10,500.3221,7.00E+00,9.7656,3.44E+00,2.0344
mixed_2-bebop_004_.wav,1,57.4805,6.55E+01,22.1239,1.20E+01,5.4766
mixed_2-bebop_004_.wav,2,114.2067,1.56E+01,30.9735,8.91E+00,1.7508
mixed_2-bebop_004_.wav,3,174.7788,7.14E+00,39.823,4.34E+00,1.6477
mixed_2-bebop_004_.wav,4,231.2634,8.47E+00,29.8673,4.22E+00,2.0099
mixed_2-bebop_004_.wav,5,287.4827,4.91E+01,17.6991,4.41E+00,11.1407
mixed_2-bebop_004_.wav,6,348.4513,4.76E+00,2.2124,5.47E+00,0.8698
mixed_2-bebop_004_.wav,7,404.3297,6.53E+00,36.5044,6.58E+00,0.9927
mixed_2-bebop_004_.wav,8,456.8584,1.23E+01,12.1681,4.44E+00,2.7767
mixed_2-bebop_004_.wav,9,514.3805,6.71E+00,36.5044,3.49E+00,1.9241
mixed_2-bebop_004_.wav,10,573.1544,7.81E+00,12.1681,4.07E+00,1.9191
mixed_20-bebop_000_.wav,1,48.3932,1.57E+02,11.7188,2.16E+01,7.2714
mixed_20-bebop_000_.wav,2,95.9813,5.96E+01,27.3438,3.44E+01,1.7334
mixed_20-bebop_000_.wav,3,147.0597,3.81E+01,30.2734,1.55E+01,2.4625
mixed_20-bebop_000_.wav,4,192.3828,1.71E+01,35.1562,9.41E+00,1.8225
mixed_20-bebop_000_.wav,5,242.9662,1.71E+01,38.0859,7.47E+00,2.2885
mixed_20-bebop_000_.wav,6,293.7884,6.59E+00,1.9531,5.47E+00,1.204
mixed_20-bebop_000_.wav,7,340.4337,5.81E+00,31.25,4.47E+00,1.2999
mixed_20-bebop_000_.wav,8,393.5547,6.03E+01,26.3672,9.08E+00,6.6428
mixed_20-bebop_000_.wav,9,439.6463,2.20E+00,3.9062,2.08E+00,1.0556
mixed_20-bebop_000_.wav,10,489.2606,1.25E+00,34.1797,1.44E+00,0.8681
mixed_20-bebop_001_.wav,1,49.7063,2.00E+02,30.2734,3.55E+01,5.6347
mixed_20-bebop_001_.wav,2,102.5391,5.32E+01,30.2734,3.26E+01,1.634
mixed_20-bebop_001_.wav,3,148.2791,3.00E+01,38.0859,1.83E+01,1.6381
mixed_20-bebop_001_.wav,4,197.2937,2.44E+01,31.25,1.15E+01,2.1277
mixed_20-bebop_001_.wav,5,249.9303,1.46E+01,36.1328,7.47E+00,1.9529
mixed_20-bebop_001_.wav,6,300.9946,1.23E+01,37.1094,5.10E+00,2.4222
mixed_20-bebop_001_.wav,7,348.7136,6.46E+00,7.8125,6.45E+00,1.0011
mixed_20-bebop_001_.wav,8,398.9576,2.56E+01,25.3906,1.40E+01,1.8301
mixed_20-bebop_001_.wav,9,445.3125,5.07E+00,4.8828,3.54E+00,1.433
mixed_20-bebop_001_.wav,10,500.9766,5.69E+00,27.3438,2.04E+00,2.7915
mixed_20-bebop_002_.wav,1,60.225,1.96E+02,23.4375,4.55E+01,4.311
mixed_20-bebop_002_.wav,2,119.6661,8.92E+01,39.0625,4.40E+01,2.0277
mixed_20-bebop_002_.wav,3,179.8813,1.73E+01,37.1094,1.97E+01,0.8767
mixed_20-bebop_002_.wav,4,240.0919,1.74E+01,39.0625,1.01E+01,1.7247
mixed_20-bebop_002_.wav,5,303.4104,2.33E+01,12.6953,8.87E+00,2.6293
mixed_20-bebop_002_.wav,6,362.4658,1.08E+01,28.3203,5.45E+00,1.9769
mixed_20-bebop_002_.wav,7,420.8984,4.98E+00,1.9531,4.89E+00,1.0176
mixed_20-bebop_002_.wav,8,487.3047,2.65E+00,39.0625,2.71E+00,0.9784
mixed_20-bebop_002_.wav,9,547.8516,4.08E+00,37.1094,2.31E+00,1.7628
mixed_20-bebop_002_.wav,10,608.3984,1.02E+01,19.5312,2.70E+00,3.7736
mixed_20-bebop_003_.wav,1,50.7987,2.20E+02,24.4141,2.99E+01,7.3759
mixed_20-bebop_003_.wav,2,99.5782,7.69E+01,33.2031,3.20E+01,2.4048
mixed_20-bebop_003_.wav,3,149.4141,5.74E+01,22.4609,1.97E+01,2.914
mixed_20-bebop_003_.wav,4,202.2317,2.47E+01,31.25,1.19E+01,2.0722
mixed_20-bebop_003_.wav,5,256.8359,1.48E+01,30.2734,7.74E+00,1.9088
mixed_20-bebop_003_.wav,6,305.1906,8.32E+00,21.4844,8.11E+00,1.0265
mixed_20-bebop_003_.wav,7,352.5391,2.17E+01,3.9062,6.71E+00,3.226
mixed_20-bebop_003_.wav,8,409.1797,5.14E+00,5.8594,6.04E+00,0.8511
mixed_20-bebop_003_.wav,9,454.6546,9.75E+00,4.8828,4.19E+00,2.3248
mixed_20-bebop_003_.wav,10,509.037,4.50E+00,31.25,2.31E+00,1.9491
mixed_20-bebop_004_.wav,1,59.5343,1.80E+02,28.7611,3.44E+01,5.2405
mixed_20-bebop_004_.wav,2,117.9683,3.18E+01,29.8673,2.85E+01,1.1129
mixed_20-bebop_004_.wav,3,182.5221,1.92E+01,30.9735,1.66E+01,1.1594
mixed_20-bebop_004_.wav,4,237.945,2.13E+01,34.292,1.02E+01,2.0926
mixed_20-bebop_004_.wav,5,295.354,1.16E+01,18.8053,5.19E+00,2.2304
mixed_20-bebop_004_.wav,6,361.7257,2.05E+01,14.3805,6.07E+00,3.3735
mixed_20-bebop_004_.wav,7,419.4577,6.41E+01,13.2743,7.85E+00,8.1699
mixed_20-bebop_004_.wav,8,475.7024,3.00E+00,39.823,1.86E+00,1.6136
mixed_20-bebop_004_.wav,9,540.9292,4.19E+00,5.531,2.68E+00,1.5642
mixed_20-bebop_004_.wav,10,599.3007,3.72E+00,32.0796,1.96E+00,1.8942
mixed_21-bebop_000_.wav,1,48.212,1.45E+02,21.4844,2.61E+01,5.5407
mixed_21-bebop_000_.wav,2,95.5023,4.30E+01,35.1562,4.08E+01,1.0553
mixed_21-bebop_000_.wav,3,141.3521,6.80E+01,24.4141,2.84E+01,2.3956
mixed_21-bebop_000_.wav,4,188.4766,1.65E+01,35.1562,2.43E+01,0.6795
mixed_21-bebop_000_.wav,5,240.2251,2.51E+01,31.25,2.10E+01,1.1946
mixed_21-bebop_000_.wav,6,285.5479,3.39E+01,31.25,1.56E+01,2.1703
mixed_21-bebop_000_.wav,7,332.0312,3.70E+01,37.1094,1.69E+01,2.1905
mixed_21-bebop_000_.wav,8,383.4649,3.66E+01,32.2266,2.35E+01,1.5583
mixed_21-bebop_000_.wav,9,430.6842,8.58E+01,32.2266,2.69E+01,3.1911
mixed_21-bebop_000_.wav,10,478.1338,4.93E+01,39.0625,2.27E+01,2.1715
mixed_21-bebop_001_.wav,1,55.8623,1.84E+02,33.2031,7.41E+01,2.4784
mixed_21-bebop_001_.wav,2,113.3965,5.61E+01,29.2969,3.81E+01,1.4742
mixed_21-bebop_001_.wav,3,168.7784,4.02E+01,35.1562,2.05E+01,1.9613
mixed_21-bebop_001_.wav,4,224.4844,6.00E+01,13.6719,1.77E+01,3.3822
mixed_21-bebop_001_.wav,5,281.25,1.69E+01,18.5547,1.67E+01,1.0161
mixed_21-bebop_001_.wav,6,331.0547,4.63E+01,24.4141,2.99E+01,1.5485
mixed_21-bebop_001_.wav,7,391.7079,1.26E+02,18.5547,3.03E+01,4.1389
mixed_21-bebop_001_.wav,8,442.3828,3.45E+01,32.2266,1.93E+01,1.7903
mixed_21-bebop_001_.wav,9,498.0469,1.44E+01,23.4375,1.35E+01,1.0664
mixed_21-bebop_001_.wav,10,554.8756,3.54E+01,27.3438,1.41E+01,2.5122
mixed_21-bebop_002_.wav,1,48.7367,2.37E+02,25.3906,5.05E+01,4.7031
mixed_21-bebop_002_.wav,2,96.9084,1.60E+02,19.5312,5.64E+01,2.8341
mixed_21-bebop_002_.wav,3,148.557,1.08E+02,5.8594,3.21E+01,3.3658
mixed_21-bebop_002_.wav,4,193.2499,4.57E+01,24.4141,3.13E+01,1.463
mixed_21-bebop_002_.wav,5,245.3429,3.76E+01,8.7891,2.98E+01,1.261
mixed_21-bebop_002_.wav,6,294.1708,5.85E+01,27.3438,2.96E+01,1.9751
mixed_21-bebop_002_.wav,7,339.6738,5.48E+01,39.0625,2.74E+01,1.999
mixed_21-bebop_002_.wav,8,390.1278,3.21E+01,36.1328,2.37E+01,1.3512
mixed_21-bebop_002_.wav,9,437.8597,6.50E+01,26.3672,2.82E+01,2.3066
mixed_21-bebop_002_.wav,10,488.4699,6.11E+01,34.1797,2.94E+01,2.0793
mixed_21-bebop_003_.wav,1,53.3674,2.00E+02,28.3203,4.40E+01,4.5435
mixed_21-bebop_003_.wav,2,106.6775,6.08E+01,26.3672,4.87E+01,1.2497
mixed_21-bebop_003_.wav,3,160.4148,9.45E+01,36.1328,3.82E+01,2.4724
mixed_21-bebop_003_.wav,4,211.9141,5.24E+01,37.1094,3.26E+01,1.6054
mixed_21-bebop_003_.wav,5,267.602,2.96E+01,31.25,2.37E+01,1.2494
mixed_21-bebop_003_.wav,6,321.7512,3.12E+01,39.0625,2.48E+01,1.2596
mixed_21-bebop_003_.wav,7,375.5075,4.51E+01,29.2969,2.46E+01,1.8316
mixed_21-bebop_003_.wav,8,429.8213,7.36E+01,19.5312,2.35E+01,3.1306
mixed_21-bebop_003_.wav,9,482.1868,3.03E+01,36.1328,2.16E+01,1.4049
mixed_21-bebop_003_.wav,10,537.3464,5.56E+01,36.1328,1.86E+01,2.9945
mixed_21-bebop_004_.wav,1,53.3542,1.36E+02,27.6549,3.45E+01,3.9532
mixed_21-bebop_004_.wav,2,107.4451,1.08E+02,30.9735,4.49E+01,2.3992
mixed_21-bebop_004_.wav,3,161.5044,5.82E+01,39.823,3.71E+01,1.5677
mixed_21-bebop_004_.wav,4,214.5654,8.63E+01,29.8673,3.47E+01,2.4857
mixed_21-bebop_004_.wav,5,266.4656,5.04E+01,33.1858,2.55E+01,1.9815
mixed_21-bebop_004_.wav,6,315.2655,5.20E+01,37.6106,2.44E+01,2.1277
mixed_21-bebop_004_.wav,7,375,3.32E+01,19.9115,2.06E+01,1.6158
mixed_21-bebop_004_.wav,8,421.4602,2.07E+01,4.4248,1.96E+01,1.0559
mixed_21-bebop_004_.wav,9,481.1947,2.98E+01,34.292,2.07E+01,1.4372
mixed_21-bebop_004_.wav,10,529.3346,2.25E+01,36.5044,2.02E+01,1.112
mixed_22-bebop_000_.wav,1,65.2901,1.37E+02,36.1328,3.21E+01,4.2516
mixed_22-bebop_000_.wav,2,129.609,2.29E+01,34.1797,1.78E+01,1.2865
mixed_22-bebop_000_.wav,3,193.3594,1.24E+01,37.1094,7.84E+00,1.5859
